"name_name","name_category","name_price","name_comment_count","name_comment_count_url","name_comment1","name_comment1_url","name_comment2","name_comment2_url","name_open"
"128. Monogamous","中菜, 亞洲菜","$$ - $$$","312 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2540127-Reviews-The_Monogamous_Chinese-Hong_Kong.html#REVIEWS","“味道和服務都十分好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2540127-r595717778-The_Monogamous_Chinese-Hong_Kong.html","“京川菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2540127-r499704712-The_Monogamous_Chinese-Hong_Kong.html",""
"129. Pirata","意大利菜, 歐洲菜","$$ - $$$","787 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7289468-Reviews-Pirata-Hong_Kong.html#REVIEWS","“Lunch + free flow wine”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7289468-r711402015-Pirata-Hong_Kong.html","“氛圍好，大多數顧客都是外國人”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7289468-r708804034-Pirata-Hong_Kong.html","正在營業"
"130. NOBU (InterContinental Hong Kong)","日本菜, 海鮮","$$$$","1,052 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1024986-Reviews-NOBU_InterContinental_Hong_Kong-Hong_Kong.html#REVIEWS","“特別日子再去吧”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1024986-r717861742-NOBU_InterContinental_Hong_Kong-Hong_Kong.html","“生日晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1024986-r710680203-NOBU_InterContinental_Hong_Kong-Hong_Kong.html","正在營業"
"131. The Optimist","西班牙菜, 酒吧","$$ - $$$","417 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8702546-Reviews-The_Optimist-Hong_Kong.html#REVIEWS","“情侶拍拖餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8702546-r717954359-The_Optimist-Hong_Kong.html","“環境舒適、食物不錯及服務佳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8702546-r657494935-The_Optimist-Hong_Kong.html","正在營業"
"132. Blue Bar at Four Seasons","酒吧, 歐洲菜","$$$$","179 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3457001-Reviews-Blue_Bar_at_Four_Seasons-Hong_Kong.html#REVIEWS","“服務非常棒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3457001-r704836804-Blue_Bar_at_Four_Seasons-Hong_Kong.html","“下餐驚喜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3457001-r689440233-Blue_Bar_at_Four_Seasons-Hong_Kong.html",""
"133. 生記粥品專家","中菜, 亞洲菜","$","503 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2719190-Reviews-Sang_Kee_Congee_Shop-Hong_Kong.html#REVIEWS","“非常地道的粥店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2719190-r719296282-Sang_Kee_Congee_Shop-Hong_Kong.html","“推薦”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2719190-r711575008-Sang_Kee_Congee_Shop-Hong_Kong.html","正在營業"
"134. Cambo","泰國菜, 亞洲菜","$$ - $$$","139 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10482452-Reviews-Cambo-Hong_Kong.html#REVIEWS","“不負眾望的泰式餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10482452-r722201523-Cambo-Hong_Kong.html","“香芒糯米飯超正😋”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10482452-r720721060-Cambo-Hong_Kong.html","正在營業"
"135. Mr & Mrs Fox","牛排, 酒吧","$$ - $$$","259 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8507955-Reviews-Mr_Mrs_Fox-Hong_Kong.html#REVIEWS","“難忘的private party room”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8507955-r714945587-Mr_Mrs_Fox-Hong_Kong.html","“2次都好食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8507955-r714494859-Mr_Mrs_Fox-Hong_Kong.html","正在營業"
"136. 嘉麟樓","中菜, 亞洲菜","$$$$","365 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d812337-Reviews-Spring_Moon-Hong_Kong.html#REVIEWS","“有舊日情懷的嘉麟樓”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d812337-r722407237-Spring_Moon-Hong_Kong.html","“難忘第一次”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d812337-r719246952-Spring_Moon-Hong_Kong.html","正在營業"
"137. Zuma","日本菜, 壽司","$$$$","1,019 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d841139-Reviews-Zuma-Hong_Kong.html#REVIEWS","“美味可口的午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d841139-r712668878-Zuma-Hong_Kong.html","“米芝蓮一星”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d841139-r691016633-Zuma-Hong_Kong.html","正在營業"
"138. SKYE","法國菜, 現代創意菜","$$$$","210 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11425536-Reviews-SKYE-Hong_Kong.html#REVIEWS","“舒服有夜景的地方”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11425536-r711940113-SKYE-Hong_Kong.html","“優雅且時尚”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11425536-r718818510-SKYE-Hong_Kong.html","正在營業"
"139. Chachawan","亞洲菜, 泰國菜","$$ - $$$","410 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d4558177-Reviews-Chachawan-Hong_Kong.html#REVIEWS","“泰國野”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4558177-r716143993-Chachawan-Hong_Kong.html","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4558177-r712068816-Chachawan-Hong_Kong.html","正在營業"
"140. 中华汇馆","中菜, 亞洲菜","$$$$","97 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11954852-Reviews-Restaurant_de_Chine-Hong_Kong.html#REVIEWS","“雲集大中華各地佳餚”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11954852-r682675475-Restaurant_de_Chine-Hong_Kong.html","“Father's Day dinner”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11954852-r678745802-Restaurant_de_Chine-Hong_Kong.html","正在營業"
"141. Passion by Gerard Dubois on Mody Road","咖啡廳, 歐洲菜","$$ - $$$","140 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7390627-Reviews-Passion_by_Gerard_Dubois_on_Mody_Road-Hong_Kong.html#REVIEWS","“CAKE 好好味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7390627-r700932020-Passion_by_Gerard_Dubois_on_Mody_Road-Hong_Kong.html","“好啱自闭”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7390627-r657293806-Passion_by_Gerard_Dubois_on_Mody_Road-Hong_Kong.html",""
"142. 香宮","中菜, 亞洲菜","$$$$","397 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2428744-Reviews-Shang_Palace-Hong_Kong.html#REVIEWS","“高水準米芝蓮二星🌟🌟中菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2428744-r670427471-Shang_Palace-Hong_Kong.html","“性價比很高”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2428744-r667760718-Shang_Palace-Hong_Kong.html","正在營業"
"143. Sangeetha Vegetarian Restaurant Hong Kong","印度菜, 亞洲菜","$$ - $$$","328 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7733485-Reviews-Sangeetha_Vegetarian_Restaurant_Hong_Kong-Hong_Kong.html#REVIEWS","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7733485-r722945444-Sangeetha_Vegetarian_Restaurant_Hong_Kong-Hong_Kong.html","“可以再来食野的印度菜餐厅”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7733485-r677975475-Sangeetha_Vegetarian_Restaurant_Hong_Kong-Hong_Kong.html","正在營業"
"144. Morton's - The Steakhouse","美國菜, 牛排","$$$$","822 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d844402-Reviews-Morton_s_The_Steakhouse-Hong_Kong.html#REVIEWS","“高水準的西餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d844402-r723393133-Morton_s_The_Steakhouse-Hong_Kong.html","“紀念餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d844402-r715200985-Morton_s_The_Steakhouse-Hong_Kong.html","正在營業"
"145. Add Some Thai Restaurant","$$ - $$$","","83 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13953269-Reviews-Add_Some_Thai_Restaurant-Hong_Kong.html#REVIEWS","“正宗泰國菜很惹味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13953269-r719655530-Add_Some_Thai_Restaurant-Hong_Kong.html","“觀塘都有正宗既泰國風味！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13953269-r715944280-Add_Some_Thai_Restaurant-Hong_Kong.html","正在營業"
"146. 卅二公館","中菜, 亞洲菜","$$$$","1,252 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6579151-Reviews-Mott_32-Hong_Kong.html#REVIEWS","“難道這不是約會的好地方嗎？”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6579151-r701270899-Mott_32-Hong_Kong.html","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6579151-r688824845-Mott_32-Hong_Kong.html","正在營業"
"147. 胡同","中菜, 亞洲菜","$$$$","1,836 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1367659-Reviews-Hutong-Hong_Kong.html#REVIEWS","“victoria habour”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1367659-r683120491-Hutong-Hong_Kong.html","“高質午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1367659-r701267431-Hutong-Hong_Kong.html","正在營業"
"148. Tokyolima","日本菜, 秘魯菜","$$ - $$$","258 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d12063393-Reviews-Tokyolima-Hong_Kong.html#REVIEWS","“影返張即影即有比你留念”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12063393-r715587406-Tokyolima-Hong_Kong.html","“還是很棒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12063393-r722357581-Tokyolima-Hong_Kong.html","正在營業"
"149. Mama San Restaurant & Bar","亞洲菜","$$ - $$$","362 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6774464-Reviews-Mama_San_Restaurant_Bar-Hong_Kong.html#REVIEWS","“好chill的地方”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6774464-r711814995-Mama_San_Restaurant_Bar-Hong_Kong.html","“惊喜印尼餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6774464-r642559770-Mama_San_Restaurant_Bar-Hong_Kong.html","正在營業"
"150. Winstons Coffee","咖啡廳","$","166 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d9748293-Reviews-Winstons_Coffee-Hong_Kong.html#REVIEWS","“幾好飲既咖啡”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9748293-r696780661-Winstons_Coffee-Hong_Kong.html","“下午茶”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d9748293-r692346409-Winstons_Coffee-Hong_Kong.html","正在營業"
"禾牛薈火煱館 (中國保險大廈)","亞洲菜, 中菜","","","","","","","",""
"Curry Leaf - Indian Cuisine","印度菜, 亞洲菜","","","","","","","",""
"151. The Lounge - 香港四季酒店","國際菜, 現代創意菜","$$$$","163 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2209385-Reviews-The_Lounge_Four_Seasons_Hotel_Hong_Kong-Hong_Kong.html#REVIEWS","“最好的英式下午茶”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2209385-r718241047-The_Lounge_Four_Seasons_Hotel_Hong_Kong-Hong_Kong.html","“最最最好吃的英式鬆餅！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2209385-r711941552-The_Lounge_Four_Seasons_Hotel_Hong_Kong-Hong_Kong.html","正在營業"
"152. CE La VI","亞洲菜, 融合（Fusion）菜","$$$$","356 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8544683-Reviews-CE_LA_VI_Restaurant-Hong_Kong.html#REVIEWS","“亞洲fusion菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8544683-r687741238-CE_LA_VI_Restaurant-Hong_Kong.html","“非常喜歡，來香港一定要來吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8544683-r674262704-CE_LA_VI_Restaurant-Hong_Kong.html","正在營業"
"153. The Globe","開胃小館, 酒吧","$$ - $$$","297 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1899694-Reviews-The_Globe-Hong_Kong.html#REVIEWS","“英式氣氛”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1899694-r595828649-The_Globe-Hong_Kong.html","“舒適”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1899694-r584247589-The_Globe-Hong_Kong.html","正在營業"
"154. 沾仔記皇后大道店","中菜, 亞洲菜","$","243 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d4161889-Reviews-Tsim_Chai_Kee-Hong_Kong.html#REVIEWS","“招牌雲吞麵”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4161889-r715660292-Tsim_Chai_Kee-Hong_Kong.html","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4161889-r688826792-Tsim_Chai_Kee-Hong_Kong.html",""
"155. 茶園","國際菜","$$$$","228 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1100432-Reviews-Tiffin_Lounge_Grand_Hyatt_Hong_Kong-Hong_Kong.html#REVIEWS","“貴精不貴多”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1100432-r711044557-Tiffin_Lounge_Grand_Hyatt_Hong_Kong-Hong_Kong.html","“食物很好，但香檳一般”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1100432-r708126971-Tiffin_Lounge_Grand_Hyatt_Hong_Kong-Hong_Kong.html","正在營業"
"156. 鍋処雪舟","日本菜, 壽司","$$ - $$$","77 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13279941-Reviews-Nabe_Dokoro_Sessyu-Hong_Kong.html#REVIEWS","“全港最勁正和牛飛驒牛”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13279941-r660458588-Nabe_Dokoro_Sessyu-Hong_Kong.html","“火鳥晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13279941-r660138499-Nabe_Dokoro_Sessyu-Hong_Kong.html",""
"157. Buchon Bistro Francaise","法國菜, 歐洲菜","$$ - $$$","233 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2159341-Reviews-Bouchon_Bistro_Francais-Hong_Kong.html#REVIEWS","“普通”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2159341-r649605082-Bouchon_Bistro_Francais-Hong_Kong.html","“想食法国菜还有其他更好的选择”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2159341-r629540365-Bouchon_Bistro_Francais-Hong_Kong.html","正在營業"
"158. 泰面","亞洲菜, 泰國菜","$$ - $$$","153 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10786930-Reviews-Samsen-Hong_Kong.html#REVIEWS","“好味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10786930-r712568948-Samsen-Hong_Kong.html","“晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10786930-r720505348-Samsen-Hong_Kong.html","正在營業"
"159. Wooloomooloo 牛扒","牛排","$$$$","1,086 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1892540-Reviews-Wooloomooloo_Steakhouse_Wan_Chai-Hong_Kong.html#REVIEWS","“西餐廳的三餸飯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1892540-r656832302-Wooloomooloo_Steakhouse_Wan_Chai-Hong_Kong.html","“氣氛很棒牛排好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1892540-r635032677-Wooloomooloo_Steakhouse_Wan_Chai-Hong_Kong.html","正在營業"
"160. 廚魔","中菜, 亞洲菜","$$$$","481 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d793088-Reviews-Bo_Innovation-Hong_Kong.html#REVIEWS","“香港6家米三餐廳之一 2”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d793088-r704774479-Bo_Innovation-Hong_Kong.html","“新趣玩味之體驗”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d793088-r668021464-Bo_Innovation-Hong_Kong.html","正在營業"
"161. 鼎點1968","中菜, 亞洲菜","$","888 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6739503-Reviews-Ding_Dim_1968-Hong_Kong.html#REVIEWS","“有多種食物可供選擇”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6739503-r718351963-Ding_Dim_1968-Hong_Kong.html","“第三次光臨還是一樣！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6739503-r720504176-Ding_Dim_1968-Hong_Kong.html","正在營業"
"162. The Gallery Bar & Restaurant","酒吧, 英國菜","$$ - $$$","114 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1207359-Reviews-The_Gallery-Hong_Kong.html#REVIEWS","“好吃不貴”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1207359-r699473960-The_Gallery-Hong_Kong.html","“好味西餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1207359-r596247617-The_Gallery-Hong_Kong.html","本日休息"
"163. Spasso Italian Bar & Restaurant","意大利菜, 歐洲菜","$$ - $$$","747 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1100137-Reviews-Spasso_Italian_Bar_Restaurant-Hong_Kong.html#REVIEWS","“牛油果就溶咗喺口腔里”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1100137-r697107778-Spasso_Italian_Bar_Restaurant-Hong_Kong.html","“惬意的小聚”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1100137-r684204409-Spasso_Italian_Bar_Restaurant-Hong_Kong.html","正在營業"
"164. 海風餐廳","意大利菜, 歐洲菜","$$ - $$$","183 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d786780-Reviews-Mistral_Passionately_Italian-Hong_Kong.html#REVIEWS","“沙律好味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d786780-r715394797-Mistral_Passionately_Italian-Hong_Kong.html","“海风餐厅Theo Mistral 的常行餐饮”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d786780-r670337883-Mistral_Passionately_Italian-Hong_Kong.html","正在營業"
"165. 華姐清湯腩","中菜, 亞洲菜","$","275 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d799846-Reviews-Sister_Wah-Hong_Kong.html#REVIEWS","“牛腩好林”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799846-r720733072-Sister_Wah-Hong_Kong.html","“全港最出名牛腩”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799846-r719304666-Sister_Wah-Hong_Kong.html","正在營業"
"166. 君悅咖啡廳","國際菜","$$ - $$$","200 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2363148-Reviews-Grand_Cafe_Grand_Hyatt_Hong_Kong-Hong_Kong.html#REVIEWS","“即點即製 | 熟食取勝自助餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2363148-r714469961-Grand_Cafe_Grand_Hyatt_Hong_Kong-Hong_Kong.html","“全港最好吃的海南雞飯!”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2363148-r699814953-Grand_Cafe_Grand_Hyatt_Hong_Kong-Hong_Kong.html","正在營業"
"167. Café Causette咖啡廳","咖啡廳, 國際菜","$$ - $$$","447 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d778474-Reviews-Cafe_Causette-Hong_Kong.html#REVIEWS","“服務超好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d778474-r714357283-Cafe_Causette-Hong_Kong.html","“不可錯過”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d778474-r690545434-Cafe_Causette-Hong_Kong.html","正在營業"
"168. Aqua Roma, Aqua Tokyo & Aqua Spirit","意大利菜, 日本菜","$$$$","3,034 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d779644-Reviews-Aqua_Roma_Aqua_Tokyo_Aqua_Spirit-Hong_Kong.html#REVIEWS","“香港有名的貴價菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d779644-r720704070-Aqua_Roma_Aqua_Tokyo_Aqua_Spirit-Hong_Kong.html","“Hong Kong Restaurant Week”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d779644-r713676563-Aqua_Roma_Aqua_Tokyo_Aqua_Spirit-Hong_Kong.html","正在營業"
"169. 張保仔","$$ - $$$","","158 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1028680-Reviews-Aqua_Luna-Hong_Kong.html#REVIEWS","“很不错的选择”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1028680-r694561490-Aqua_Luna-Hong_Kong.html","“点心船”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1028680-r615881161-Aqua_Luna-Hong_Kong.html","正在營業"
"170. 妹記生滾粥品","中菜, 亞洲菜","$","183 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8719926-Reviews-Mui_Kee_Congee-Hong_Kong.html#REVIEWS","“夠地道”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8719926-r718788732-Mui_Kee_Congee-Hong_Kong.html","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8719926-r704847398-Mui_Kee_Congee-Hong_Kong.html","目前休息"
"171. Cucina, Marco Polo Hongkong Hotel","意大利菜","$$$$","334 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d802814-Reviews-Cucina_Marco_Polo_Hongkong_Hotel-Hong_Kong.html#REVIEWS","“肉眼牛排推薦”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d802814-r711563587-Cucina_Marco_Polo_Hongkong_Hotel-Hong_Kong.html","“無敵海景”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d802814-r657029122-Cucina_Marco_Polo_Hongkong_Hotel-Hong_Kong.html","正在營業"
"172. ChocoDuck Bistro","意大利菜, 國際菜","$$ - $$$","71 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d5075289-Reviews-ChocoDuck_Bistro-Hong_Kong.html#REVIEWS","“味道滿分”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5075289-r708735869-ChocoDuck_Bistro-Hong_Kong.html","“高水準的casual西餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5075289-r588675797-ChocoDuck_Bistro-Hong_Kong.html","正在營業"
"173. 瑞樵閣","瑞士菜, 中歐菜","$$$$","150 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d785240-Reviews-Chesa-Hong_Kong.html#REVIEWS","“dina”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d785240-r666856634-Chesa-Hong_Kong.html","“顶级食物 顶级服务”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d785240-r656902715-Chesa-Hong_Kong.html","正在營業"
"174. 22 Ships","歐洲菜, 西班牙菜","$$ - $$$","568 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3602180-Reviews-22_Ships-Hong_Kong.html#REVIEWS","“樣樣都好食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3602180-r704773998-22_Ships-Hong_Kong.html","“好味羊架”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3602180-r669769854-22_Ships-Hong_Kong.html","正在營業"
"175. BRICK LANE (銅鑼灣)","英國菜, 酒吧","$$ - $$$","153 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13084193-Reviews-BRICK_LANE_Causeway_Bay-Hong_Kong.html#REVIEWS","“🇬🇧 英倫格調的全日早餐店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13084193-r718175242-BRICK_LANE_Causeway_Bay-Hong_Kong.html","“非常精緻的西餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13084193-r717785601-BRICK_LANE_Causeway_Bay-Hong_Kong.html","正在營業"
"176. 聚興家","中菜, 海鮮","$$ - $$$","96 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10769692-Reviews-Ju_Xing_Home-Hong_Kong.html#REVIEWS","“酒局兼慶生”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10769692-r707373553-Ju_Xing_Home-Hong_Kong.html","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10769692-r703014601-Ju_Xing_Home-Hong_Kong.html",""
"177. 國金軒","中菜, 亞洲菜","$$$$","308 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2423153-Reviews-Cuisine_Cuisine_at_the_Mira_Hong_Kong-Hong_Kong.html#REVIEWS","“愛吃的點心”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2423153-r656833924-Cuisine_Cuisine_at_the_Mira_Hong_Kong-Hong_Kong.html","“任食點心套餐🥣🥢☕️”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2423153-r640784655-Cuisine_Cuisine_at_the_Mira_Hong_Kong-Hong_Kong.html",""
"178. Sole Mio Ristorante Italiano","意大利菜, 薄餅","$$ - $$$","169 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d877906-Reviews-Sole_Mio-Hong_Kong.html#REVIEWS","“意式風情”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d877906-r596232875-Sole_Mio-Hong_Kong.html","“環境很好，可惜...”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d877906-r560153298-Sole_Mio-Hong_Kong.html","正在營業"
"179. Iberico & Co. Kitchen & Bar","酒吧, 地中海菜","$$ - $$$","233 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d4161869-Reviews-Iberico_Co_Kitchen_Bar-Hong_Kong.html#REVIEWS","“好吃的西班牙餐廳，尤其甜品”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4161869-r683589428-Iberico_Co_Kitchen_Bar-Hong_Kong.html","“推介”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4161869-r502511413-Iberico_Co_Kitchen_Bar-Hong_Kong.html","正在營業"
"180. cafe TOO 咖啡廳","亞洲菜, 國際菜","$$ - $$$","388 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d796097-Reviews-Cafe_TOO-Hong_Kong.html#REVIEWS","“抵食自助午餐🍴”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d796097-r695323643-Cafe_TOO-Hong_Kong.html","“lunch buffet”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d796097-r684909316-Cafe_TOO-Hong_Kong.html","正在營業"
"Jan Jan Kushikatsu","日本菜, 亞洲菜","","","","","","","",""
